data,escrv,material,grp.merc.,qtd.faturd
19.05.2019,106  ,175416  ,117001013,        1 
19.05.2019,106  ,178899  ,114001007,        1 
19.05.2019,106  ,125981  ,127003004,        1 
19.05.2019,106  ,189329  ,105003001,        1 
19.05.2019,106  ,159647  ,101001003,        1 
19.05.2019,106  ,196682  ,101001005,        1 
19.05.2019,106  ,198453  ,101001005,        1 
19.05.2019,106  ,177200  ,126001003,        1 
19.05.2019,106  ,177368  ,126001003,        1 
19.05.2019,106  ,125391  ,105001012,        1 
19.05.2019,106  ,154535  ,105001004,        1 
19.05.2019,106  ,154538  ,105001005,        1 
19.05.2019,106  ,177402  ,105001005,        1 
19.05.2019,106  ,182986  ,105001005,        1 
19.05.2019,106  ,195604  ,105001004,        1 
19.05.2019,106  ,195606  ,105001005,        1 
19.05.2019,106  ,186568  ,117004003,        1 
19.05.2019,106  ,164794  ,125001002,        2 
19.05.2019,106  ,174889  ,125001005,        1 
19.05.2019,106  ,180541  ,125001005,        1 
19.05.2019,106  ,67566   ,127001015,        1 
19.05.2019,106  ,111812  ,127001015,        1 
19.05.2019,106  ,119286  ,127001001,        2 
19.05.2019,106  ,120611  ,127001004,        1 
19.05.2019,106  ,184428  ,127001028,        1 
19.05.2019,106  ,186635  ,127001019,        1 
19.05.2019,106  ,187493  ,127001004,        1 
19.05.2019,106  ,194243  ,127001011,        1 
19.05.2019,106  ,197167  ,127001004,        1 
19.05.2019,106  ,197172  ,127001013,        1 
19.05.2019,106  ,197174  ,127001013,        1 
19.05.2019,106  ,159890  ,117004009,        1 
19.05.2019,106  ,160193  ,117004009,        1 
19.05.2019,106  ,187238  ,125002002,        1 
19.05.2019,106  ,199095  ,125002002,        1 
19.05.2019,106  ,160809  ,127001011,        1 
19.05.2019,106  ,162266  ,127001007,        1 
19.05.2019,106  ,166419  ,127001024,        1 
19.05.2019,106  ,166420  ,127001024,        1 
19.05.2019,106  ,166521  ,127001024,        1 
19.05.2019,106  ,176252  ,127001011,        1 
19.05.2019,106  ,177575  ,127001019,        1 
19.05.2019,106  ,179193  ,127001016,        1 
19.05.2019,106  ,179195  ,127001016,        1 
19.05.2019,106  ,180837  ,127001029,        1 
19.05.2019,106  ,180838  ,127001029,        1 
19.05.2019,106  ,181070  ,127001019,        1 
19.05.2019,106  ,181211  ,127001019,        1 
19.05.2019,106  ,181217  ,127001013,        1 
19.05.2019,106  ,181223  ,127001016,        1 
19.05.2019,106  ,181224  ,127001004,        1 
19.05.2019,106  ,184376  ,127001019,        1 
19.05.2019,106  ,184380  ,127001019,        1 
19.05.2019,106  ,184382  ,127001016,        1 
19.05.2019,106  ,187383  ,127001001,        1 
19.05.2019,106  ,188731  ,127001004,        1 
19.05.2019,106  ,188735  ,127001004,        1 
19.05.2019,106  ,197449  ,127001016,        1 
19.05.2019,106  ,192226  ,101001001,        1 
19.05.2019,106  ,190675  ,111001017,        1 
19.05.2019,106  ,196315  ,111001017,        1 
19.05.2019,106  ,198349  ,111001016,        1 
19.05.2019,106  ,198879  ,111002004,        1 
19.05.2019,106  ,150460  ,127001030,        1 
19.05.2019,106  ,172305  ,127001001,        1 
19.05.2019,106  ,182686  ,127001018,        1 
19.05.2019,106  ,182692  ,127002006,        1 
19.05.2019,106  ,182695  ,127001025,        1 
19.05.2019,106  ,184600  ,127001001,        1 
19.05.2019,106  ,184603  ,127001030,        1 
19.05.2019,106  ,187835  ,127001025,        1 
19.05.2019,106  ,187835  ,127001025,        2 
19.05.2019,106  ,198506  ,127001022,        1 
19.05.2019,106  ,198858  ,127003005,        1 
19.05.2019,106  ,198861  ,127001001,        1 
19.05.2019,106  ,198864  ,127001015,        1 
19.05.2019,106  ,148994  ,120005004,        1 
19.05.2019,106  ,148996  ,120005005,        1 
19.05.2019,106  ,197708  ,125002005,        1 
19.05.2019,106  ,197712  ,125002001,        1 
19.05.2019,106  ,152716  ,127001030,        1 
19.05.2019,106  ,181200  ,127001022,        1 
19.05.2019,106  ,184509  ,127001018,        1 
19.05.2019,106  ,188584  ,127001001,        1 
19.05.2019,106  ,190885  ,127001001,        1 
19.05.2019,106  ,197010  ,127001015,        1 
19.05.2019,106  ,155842  ,127001009,        1 
19.05.2019,106  ,193597  ,127002002,        1-
19.05.2019,106  ,193993  ,127002002,        1 
19.05.2019,106  ,194288  ,127001027,        1 
19.05.2019,106  ,196654  ,105001015,        1 
19.05.2019,106  ,199261  ,116002007,        1 
19.05.2019,106  ,199274  ,105001002,        1 
19.05.2019,106  ,115512  ,110002001,        1 
19.05.2019,106  ,135577  ,110002003,        1 
19.05.2019,106  ,154470  ,110002004,        1 
19.05.2019,106  ,164702  ,110002004,        1 
19.05.2019,106  ,122804  ,111001018,        1 
19.05.2019,106  ,161874  ,114001001,        1 
19.05.2019,106  ,193174  ,126002005,        1 
19.05.2019,106  ,181591  ,126002003,        2 
19.05.2019,106  ,184628  ,114001018,        1 
19.05.2019,106  ,186553  ,114001019,        1 
19.05.2019,106  ,188581  ,114001019,        1 
19.05.2019,106  ,188857  ,110001002,        1 
19.05.2019,106  ,189898  ,114001001,        1 
19.05.2019,106  ,189924  ,114001020,        2 
19.05.2019,106  ,197806  ,105001003,        1 
19.05.2019,106  ,116062  ,109003002,        1 
19.05.2019,106  ,124487  ,109003002,        1 
19.05.2019,106  ,164510  ,110001006,        1 
19.05.2019,106  ,178068  ,111001013,        1 
19.05.2019,106  ,178139  ,111001018,        1 
19.05.2019,106  ,179858  ,110001004,        1 
19.05.2019,106  ,184479  ,111001023,        1 
19.05.2019,106  ,184480  ,111003001,        1 
19.05.2019,106  ,189813  ,111001020,        1 
19.05.2019,106  ,193973  ,111001019,        1 
19.05.2019,106  ,193974  ,111001012,        1 
19.05.2019,106  ,196663  ,110001007,        1 
19.05.2019,106  ,181597  ,105001008,        1 
19.05.2019,106  ,181666  ,105001004,        1 
19.05.2019,106  ,137214  ,111003006,        1 
19.05.2019,106  ,138604  ,111001018,        1 
19.05.2019,106  ,147005  ,111001010,        1 
19.05.2019,106  ,161712  ,110001006,        1 
19.05.2019,106  ,166229  ,111001020,        1 
19.05.2019,106  ,168029  ,111001005,        1 
19.05.2019,106  ,172091  ,111002004,        1 
19.05.2019,106  ,180502  ,111001011,        1 
19.05.2019,106  ,182341  ,110001006,        2 
19.05.2019,106  ,182341  ,110001006,        1 
19.05.2019,106  ,184445  ,111001018,        2 
19.05.2019,106  ,184446  ,111001016,        1 
19.05.2019,106  ,189535  ,111003001,        1 
19.05.2019,106  ,194258  ,110001009,        1 
19.05.2019,106  ,194295  ,111001017,        1 
19.05.2019,106  ,198427  ,111002004,        1 
19.05.2019,106  ,198449  ,111002006,        1 
19.05.2019,106  ,195915  ,129004004,        1 
19.05.2019,106  ,198951  ,125002009,        1 
19.05.2019,106  ,198953  ,125002009,        1 
19.05.2019,106  ,182093  ,110001004,        1 
19.05.2019,106  ,188957  ,110001006,        1 
19.05.2019,106  ,193780  ,110001009,        1 
19.05.2019,106  ,197873  ,110001009,        1 
19.05.2019,106  ,127423  ,130001002,        1 
19.05.2019,106  ,180430  ,130001002,        1 
19.05.2019,106  ,175550  ,105001003,        1 
19.05.2019,106  ,175993  ,105001004,        1 
19.05.2019,106  ,181428  ,105001009,        1 
19.05.2019,106  ,193165  ,105001003,        1 
19.05.2019,106  ,196822  ,105001004,        1 
19.05.2019,106  ,196833  ,105001003,        1 
19.05.2019,106  ,138563  ,130001001,        2 
19.05.2019,106  ,158876  ,130001001,        1 
19.05.2019,106  ,158878  ,130001001,        1 
19.05.2019,106  ,188318  ,113004004,        1 
19.05.2019,106  ,93481   ,126001004,        1 
19.05.2019,106  ,107349  ,126001004,        1 
19.05.2019,106  ,189215  ,114001024,        1 
19.05.2019,106  ,192777  ,114001024,        1 
19.05.2019,106  ,194085  ,126001002,        1 
19.05.2019,106  ,151956  ,114001002,        1 
19.05.2019,106  ,151956  ,114001002,        2 
19.05.2019,106  ,151957  ,114001002,        1 
19.05.2019,106  ,151958  ,114001002,        1 
19.05.2019,106  ,151959  ,114001002,        1 
19.05.2019,106  ,179201  ,114001002,        1 
19.05.2019,106  ,179202  ,114001002,        1 
19.05.2019,106  ,179203  ,114001002,        1 
19.05.2019,106  ,193326  ,114001002,        1 
19.05.2019,106  ,193327  ,114001002,        1 
19.05.2019,106  ,193328  ,114001002,        1 
19.05.2019,106  ,193329  ,114001002,        1 
19.05.2019,106  ,90471   ,105001010,        1 
19.05.2019,106  ,92217   ,105001010,        1 
19.05.2019,106  ,107789  ,105001009,        1 
19.05.2019,106  ,190006  ,105001010,        1 
19.05.2019,106  ,193617  ,105001004,        1 
19.05.2019,106  ,170781  ,130001003,        1 
19.05.2019,106  ,194456  ,130002008,        1 
19.05.2019,106  ,195069  ,130002010,        1 
19.05.2019,106  ,199630  ,130002016,        1 
19.05.2019,106  ,184305  ,119001002,        1 
19.05.2019,106  ,195088  ,119001012,        2 
19.05.2019,106  ,186176  ,102001015,        1 
19.05.2019,106  ,186647  ,102001015,        1 
19.05.2019,106  ,195314  ,102001015,        1 
19.05.2019,106  ,195332  ,102001015,        1 
19.05.2019,106  ,147205  ,127001026,        1 
19.05.2019,106  ,170491  ,127001029,        1 
19.05.2019,106  ,176097  ,111003001,        1 
19.05.2019,106  ,176621  ,111001016,        1 
19.05.2019,106  ,180593  ,111002004,        1 
19.05.2019,106  ,198058  ,127001019,        1 
19.05.2019,106  ,198293  ,111001004,        1 
19.05.2019,106  ,192690  ,111001002,        1 
19.05.2019,106  ,168789  ,125002008,        1 
19.05.2019,106  ,192636  ,125002008,        1 
19.05.2019,106  ,198703  ,125002008,        1 
19.05.2019,106  ,195377  ,129004001,        1 
19.05.2019,106  ,136907  ,105001007,        1 
19.05.2019,106  ,137789  ,105001007,        1 
19.05.2019,106  ,182559  ,105001004,        1 
19.05.2019,106  ,194621  ,105001007,        1 
19.05.2019,106  ,196410  ,105001016,        1 
19.05.2019,106  ,196430  ,105001003,        1 
19.05.2019,106  ,187323  ,117007005,        1 
19.05.2019,106  ,149121  ,113001001,        1 
19.05.2019,106  ,197101  ,126002003,        2 
19.05.2019,106  ,196811  ,102001006,        1 
19.05.2019,106  ,161666  ,113002011,        1 
19.05.2019,106  ,129582  ,110001004,        1 
19.05.2019,106  ,187611  ,110001001,        1 
19.05.2019,106  ,178343  ,126002003,        3 
19.05.2019,106  ,167231  ,109001003,        1 
19.05.2019,106  ,165692  ,111001006,        1 
19.05.2019,106  ,191611  ,109004001,        1 
19.05.2019,106  ,197092  ,114001011,        1 
19.05.2019,106  ,197623  ,114001005,        1 
19.05.2019,106  ,110804  ,117004005,        1 
19.05.2019,106  ,182743  ,104001003,        1 
19.05.2019,106  ,192598  ,104001003,        1 
19.05.2019,106  ,183722  ,111001016,        1 
19.05.2019,106  ,196909  ,111001005,        1-
19.05.2019,106  ,196201  ,131001004,        1 
19.05.2019,106  ,196171  ,126002012,        1 
19.05.2019,106  ,198325  ,126002013,        1 
19.05.2019,106  ,198326  ,126002013,        1 
19.05.2019,106  ,198327  ,126002012,        1 
19.05.2019,106  ,198328  ,126002012,        2 
19.05.2019,106  ,198354  ,126002013,        1 
19.05.2019,106  ,175523  ,117004007,        1 
19.05.2019,106  ,190300  ,107001003,        1 
19.05.2019,106  ,193714  ,107001003,        1 
19.05.2019,106  ,193716  ,107001003,        1 
19.05.2019,106  ,196981  ,107001003,        1 
19.05.2019,106  ,196985  ,107001003,        1 
19.05.2019,106  ,196986  ,107001003,        1 
19.05.2019,106  ,176992  ,105001009,        2 
19.05.2019,106  ,186758  ,105001011,        1-
19.05.2019,106  ,186758  ,105001011,        1 
19.05.2019,106  ,186759  ,105001011,        1 
19.05.2019,106  ,176868  ,107001001,        1 
19.05.2019,106  ,188371  ,107001001,        3 
19.05.2019,106  ,190267  ,107001005,        1 
19.05.2019,106  ,190305  ,107001001,        1 
19.05.2019,106  ,193697  ,107001002,        1 
19.05.2019,106  ,196752  ,107001003,        1 
19.05.2019,106  ,196762  ,107001002,        1 
19.05.2019,106  ,196987  ,107001002,        1 
19.05.2019,106  ,196988  ,107001002,        1 
19.05.2019,106  ,180652  ,127001001,        1 
19.05.2019,106  ,193720  ,127001001,        1 
19.05.2019,106  ,193944  ,127001004,        1 
19.05.2019,106  ,193947  ,127001004,        2 
19.05.2019,106  ,193949  ,127001001,        1 
19.05.2019,106  ,193981  ,127001001,        1 
19.05.2019,106  ,193983  ,127001001,        1 
19.05.2019,106  ,193985  ,127001002,        1 
19.05.2019,106  ,193986  ,127001002,        2 
19.05.2019,106  ,194945  ,127003002,        1 
19.05.2019,106  ,195589  ,127001027,        3 
19.05.2019,106  ,182355  ,120004002,        1 
19.05.2019,106  ,183064  ,119001005,        1 
19.05.2019,106  ,192814  ,119001005,        1 
19.05.2019,106  ,195104  ,102001006,        1 
19.05.2019,106  ,189468  ,127001001,        1 
19.05.2019,106  ,191889  ,127001003,        1 
19.05.2019,106  ,191899  ,127001001,        1 
19.05.2019,106  ,196381  ,127001003,        1 
19.05.2019,106  ,196386  ,129001001,        1 
19.05.2019,106  ,190839  ,114001011,        1 
19.05.2019,106  ,192005  ,114001011,        1 
19.05.2019,106  ,190324  ,115001001,        1 
19.05.2019,106  ,190327  ,115001001,        1-
19.05.2019,106  ,197499  ,115001001,        1 
19.05.2019,106  ,194391  ,131002001,        1 
19.05.2019,106  ,198714  ,131002001,        1 
19.05.2019,106  ,198895  ,114001021,        1 
19.05.2019,106  ,154385  ,131001004,        1 
19.05.2019,106  ,157205  ,114001001,        1 
19.05.2019,106  ,190772  ,114001001,        1 
19.05.2019,106  ,192795  ,131001003,        1 
19.05.2019,106  ,186904  ,109003002,        2 
19.05.2019,106  ,194783  ,114001011,        1 
19.05.2019,106  ,198160  ,113004001,        2 
19.05.2019,106  ,198181  ,113004001,        1 
19.05.2019,106  ,182875  ,116002008,        1 
19.05.2019,106  ,185950  ,116002007,        1 
19.05.2019,106  ,184213  ,105001012,        1 
19.05.2019,106  ,193924  ,105001003,        1 
19.05.2019,106  ,183100  ,105001016,        1 
19.05.2019,106  ,190071  ,105001004,        1 
19.05.2019,106  ,185133  ,127001019,        1 
19.05.2019,106  ,197235  ,127001026,        1 
19.05.2019,106  ,195758  ,129004002,        1 
19.05.2019,106  ,189365  ,127001027,        1 
19.05.2019,106  ,189407  ,127001009,        1 
19.05.2019,106  ,188861  ,127001009,        1 
19.05.2019,106  ,192267  ,102001009,        1 
19.05.2019,106  ,192270  ,102001009,        1 
19.05.2019,106  ,166157  ,113001003,        1 
19.05.2019,106  ,166414  ,113002008,        1 
19.05.2019,106  ,189118  ,113001007,        1 
19.05.2019,106  ,192353  ,113002004,        1 
19.05.2019,106  ,188933  ,114001005,        1 
19.05.2019,106  ,192213  ,114001024,        1 
19.05.2019,106  ,192218  ,114001024,        1 
19.05.2019,106  ,192415  ,126002017,        1 
19.05.2019,106  ,198337  ,131001002,        1 
19.05.2019,106  ,186660  ,127001020,        1 
19.05.2019,106  ,186686  ,127001028,        1 
19.05.2019,106  ,186687  ,127001015,        1 
19.05.2019,106  ,186706  ,127001031,        1 
19.05.2019,106  ,186718  ,127001028,        2 
19.05.2019,106  ,186739  ,105001007,        1 
19.05.2019,106  ,186740  ,105001007,        1 
19.05.2019,106  ,186762  ,105001008,        1 
19.05.2019,106  ,195556  ,105001009,        1 
19.05.2019,106  ,195560  ,105001003,        1 
19.05.2019,106  ,195593  ,105001007,        1 
19.05.2019,106  ,193641  ,107001004,        1 
19.05.2019,106  ,197960  ,107001004,        1 
19.05.2019,106  ,198394  ,107001004,        1 
19.05.2019,106  ,198498  ,107001005,        1 
19.05.2019,106  ,198220  ,113004001,        1 
19.05.2019,106  ,192065  ,117001015,        1 
19.05.2019,106  ,171288  ,117008002,        1 
19.05.2019,106  ,181669  ,117008003,        1 
19.05.2019,106  ,192241  ,117001008,        1 
19.05.2019,106  ,193048  ,123001017,        1 
19.05.2019,106  ,193070  ,123001017,        1 
19.05.2019,106  ,193114  ,123001017,        1 
19.05.2019,106  ,194432  ,104001003,        1 
19.05.2019,106  ,190521  ,101001001,        2 
19.05.2019,106  ,182015  ,119001012,        2 
19.05.2019,106  ,191023  ,128001015,        1 
19.05.2019,106  ,196874  ,128001021,        1 
19.05.2019,106  ,196893  ,128001025,        1 
19.05.2019,106  ,196900  ,128001026,        1 
19.05.2019,106  ,190278  ,107001001,        1 
19.05.2019,106  ,193710  ,107001001,        1 
19.05.2019,106  ,198609  ,107001003,        1 
19.05.2019,106  ,198610  ,107001003,        1 
19.05.2019,106  ,191277  ,128001011,        2 
19.05.2019,106  ,191277  ,128001011,        1 
19.05.2019,106  ,191279  ,128001013,        1 
19.05.2019,106  ,191283  ,128001016,        1 
19.05.2019,106  ,191285  ,128001017,        1 
19.05.2019,106  ,191288  ,128001016,        1 
19.05.2019,106  ,191291  ,128001014,        1 
19.05.2019,106  ,191309  ,128001012,        1 
19.05.2019,106  ,191313  ,128001012,        1 
19.05.2019,106  ,191992  ,128001011,        1 
19.05.2019,106  ,191993  ,128001011,        1 
19.05.2019,106  ,178666  ,113002001,        1 
19.05.2019,106  ,192740  ,128001012,        1 
19.05.2019,106  ,192757  ,128001011,        1 
19.05.2019,106  ,193843  ,127002006,        1 
19.05.2019,106  ,193848  ,127001009,        1 
19.05.2019,106  ,179604  ,111002004,        1 
19.05.2019,106  ,194753  ,126002013,        1 
19.05.2019,106  ,177430  ,105001016,        1 
19.05.2019,106  ,194273  ,105001013,        1 
19.05.2019,106  ,194927  ,127001009,        1 
19.05.2019,106  ,195061  ,127001022,        1 
19.05.2019,106  ,154051  ,102001015,        1 
19.05.2019,106  ,185567  ,102001005,        1 
19.05.2019,106  ,198378  ,102001015,        1 
19.05.2019,106  ,198379  ,102001015,        1 
19.05.2019,106  ,184299  ,129003001,        1 
19.05.2019,106  ,192306  ,128001024,        1 
19.05.2019,106  ,185547  ,102001015,        1 
19.05.2019,106  ,185687  ,102001015,        1 
